,0,1,2,3
0,ddc_mmd,amazon,webcam,0.4927245724678761
1,ddc_mmd,amazon,webcam,0.49644599159108094
2,ddc_mmd,amazon,webcam,0.47971141581632654
3,ddc_mmd,amazon,webcam,0.492587573223734
4,ddc_mmd,amazon,webcam,0.5011544548374905
5,no_da,amazon,webcam,0.5055452215608466
6,no_da,amazon,webcam,0.48634111630763416
7,no_da,amazon,webcam,0.4727637235449735
8,no_da,amazon,webcam,0.4427068570483748
9,no_da,amazon,webcam,0.49021606906651544
10,ddc_mmd,amazon,dslr,0.5932702850877193
11,ddc_mmd,amazon,dslr,0.5979989035087719
12,ddc_mmd,amazon,dslr,0.6167334841008772
13,ddc_mmd,amazon,dslr,0.570081208881579
14,ddc_mmd,amazon,dslr,0.5699955455043859
15,no_da,amazon,dslr,0.551526521381579
16,no_da,amazon,dslr,0.5386256167763157
17,no_da,amazon,dslr,0.5879420230263157
18,no_da,amazon,dslr,0.5358586896929824
19,no_da,amazon,dslr,0.5678453947368421
20,ddc_mmd,webcam,amazon,0.5279992222556645
21,ddc_mmd,webcam,amazon,0.5553248918519809
22,ddc_mmd,webcam,amazon,0.5553151035286298
23,ddc_mmd,webcam,amazon,0.5715074356391667
24,ddc_mmd,webcam,amazon,0.5500437125672545
25,no_da,webcam,amazon,0.5500042208082769
26,no_da,webcam,amazon,0.5459778777583341
27,no_da,webcam,amazon,0.5532457768239507
28,no_da,webcam,amazon,0.5423568910164108
29,no_da,webcam,amazon,0.5542308205653824
30,ddc_mmd,webcam,dslr,0.9817537006578947
31,ddc_mmd,webcam,dslr,0.9877758360745614
32,ddc_mmd,webcam,dslr,0.978541324013158
33,ddc_mmd,webcam,dslr,0.9924787554824561
34,ddc_mmd,webcam,dslr,0.9856599506578947
35,no_da,webcam,dslr,0.9840152138157895
36,no_da,webcam,dslr,0.9852744654605263
37,no_da,webcam,dslr,0.9845634594298246
38,no_da,webcam,dslr,0.9787640487938596
39,no_da,webcam,dslr,0.9851117050438596
40,ddc_mmd,dslr,amazon,0.5320882669949031
41,ddc_mmd,dslr,amazon,0.5443282545775994
42,ddc_mmd,dslr,amazon,0.5294797726397938
43,ddc_mmd,dslr,amazon,0.53179029987374
44,ddc_mmd,dslr,amazon,0.5469056486420559
45,no_da,dslr,amazon,0.5263925917672805
46,no_da,dslr,amazon,0.5455957910658429
47,no_da,dslr,amazon,0.5327649865687091
48,no_da,dslr,amazon,0.5344614822891376
49,no_da,dslr,amazon,0.5297179853548314
50,ddc_mmd,dslr,webcam,0.9483701814058957
51,ddc_mmd,dslr,webcam,0.9489973072562359
52,ddc_mmd,dslr,webcam,0.9408154407596373
53,ddc_mmd,dslr,webcam,0.9559461805555556
54,ddc_mmd,dslr,webcam,0.93950390920257
55,no_da,dslr,webcam,0.9519336380385487
56,no_da,dslr,webcam,0.949422477324263
57,no_da,dslr,webcam,0.9387400793650792
58,no_da,dslr,webcam,0.9398774092970522
59,no_da,dslr,webcam,0.937374220521542
