,0,1,2,3
0,jan,amazon,webcam,0.5876502858087679
1,jan,amazon,webcam,0.641265412414966
2,jan,amazon,webcam,0.6347127739984882
3,jan,amazon,webcam,0.651235650510204
4,jan,amazon,webcam,0.6340593702758881
5,jan,amazon,dslr,0.616956208881579
6,jan,amazon,dslr,0.6352881716008772
7,jan,amazon,dslr,0.6529605263157895
8,jan,amazon,dslr,0.624743009868421
9,jan,amazon,dslr,0.6235265899122806
10,jan,webcam,amazon,0.5692992573356578
11,jan,webcam,amazon,0.5385906990732868
12,jan,webcam,amazon,0.5656301174847763
13,jan,webcam,amazon,0.5535651832823403
14,jan,webcam,amazon,0.5653778891449321
15,jan,webcam,dslr,0.9876559073464912
16,jan,webcam,dslr,0.9893434758771931
17,jan,webcam,dslr,0.9791923656798246
18,jan,webcam,dslr,0.9856599506578947
19,jan,webcam,dslr,0.9810426946271931
20,jan,dslr,amazon,0.5556083600668819
21,jan,dslr,amazon,0.565692872821478
22,jan,dslr,amazon,0.5568127586879762
23,jan,dslr,amazon,0.5661960804836206
24,jan,dslr,amazon,0.558427332473569
25,jan,dslr,webcam,0.9496988378684807
26,jan,dslr,webcam,0.9555635274943312
27,jan,dslr,webcam,0.9550719246031746
28,jan,dslr,webcam,0.9633946286848073
29,jan,dslr,webcam,0.9592332766439908
